DateTimestamp,IntValue,CTFFlag
2025-01-02 16:38:00,2219,CTF{60dfc161-f64d-407b-bf87-4f2ced586862}
2025-01-02 16:39:00,2216,CTF{323fac9c-824b-48fe-80cc-cb315fafe9b7}
2025-01-02 16:40:00,2222,CTF{0d6bd268-35f7-476a-b920-51e8f5b78b06}
2025-01-02 16:41:00,2217,CTF{17b10d6f-274f-4c06-94d3-ba565b54f5bd}
2025-01-02 16:42:00,2221,CTF{36a98afa-d710-4275-bfcc-11cee6058d62}
2025-01-02 16:43:00,2221,CTF{24ab1612-e677-4f5e-b43b-296a25000269}
2025-01-02 16:44:00,2225,CTF{2a616945-add4-44c3-a03f-3b76a2bad998}
2025-01-02 16:45:00,2217,CTF{432bb646-ad32-4cec-9e54-e8bb17fccd6b}
2025-01-02 16:46:00,2232,CTF{84c0f9aa-4b07-4a07-883c-2e45e861ddbd}
2025-01-02 16:47:00,2225,CTF{d9567ff1-c80f-4457-8731-960824353de6}
2025-01-02 16:48:00,2229,CTF{e3f9a43d-a6c9-4b71-a84d-22cf2bb48468}
2025-01-02 16:49:00,2217,CTF{b5fe629f-2655-4cbc-a68c-a802deff6a4c}
2025-01-02 16:50:00,2218,CTF{04a8e38c-fa27-4443-bf9f-217fca1e41f9}
2025-01-02 16:51:00,2225,CTF{e04283a7-2fd6-4f84-b98d-5fd0e3df9f57}
2025-01-02 16:52:00,2230,CTF{89171ad2-fdb2-4fce-94ce-a7d004cd4c93}
2025-01-02 16:53:00,2224,CTF{4c64e03d-0a86-4cd8-8b44-bf649e46bec4}
2025-01-02 16:54:00,2222,CTF{bb8b3902-536c-4330-a7b7-991146f4e307}
2025-01-02 16:55:00,2225,CTF{5c1e1043-c2e8-48f9-b33c-00e9e9a34d2f}
2025-01-02 16:56:00,2230,CTF{106af15c-d4b1-460d-a753-ce4c32427235}
2025-01-02 16:57:00,2226,CTF{50eb99fc-cfc1-4496-8a8c-7e846936c59a}
2025-01-02 16:58:00,2239,CTF{ed164372-06de-4fd7-82a0-3b66fcf9fce4}
2025-01-02 16:59:00,2223,CTF{042fbdfe-7354-4cd9-8933-6d4dd5e39ffa}
2025-01-02 17:00:00,2231,CTF{f9f6b11e-a90e-44f0-8350-20c2866acadf}
2025-01-02 17:01:00,2226,CTF{d74e349b-ad03-490a-ab09-6174535a5be9}
2025-01-02 17:02:00,2234,CTF{e97f77fa-c526-48ac-8f99-39fa04d3c0ca}
2025-01-02 17:03:00,2236,CTF{be2fdb80-378c-44f0-b469-7ab25c01ebce}
2025-01-02 17:04:00,2233,CTF{47abebb3-1bbf-401a-b8b7-7fd0f0078b70}
2025-01-02 17:05:00,2226,CTF{d23bc829-9479-49fe-aac4-2a2c8fded19d}
2025-01-02 17:06:00,2238,CTF{75cfa2e6-ae82-494a-9421-57d4d3452596}
2025-01-02 17:07:00,2231,CTF{532a0bea-70ab-47ba-adb2-e3c2b6332e3c}
2025-01-02 17:08:00,2231,CTF{4c575826-46ae-45c8-b6ee-a158da5e5913}
2025-01-02 17:09:00,2241,CTF{2ae41d36-d00a-4570-a03d-4654b0ef4c4b}
2025-01-02 17:10:00,2235,CTF{ebc41178-a9c8-4f77-8d02-5fd971825dae}
2025-01-02 17:11:00,2234,CTF{a2fd54a4-a4c2-4692-b486-0fbde3122d69}
2025-01-02 17:12:00,2237,CTF{ce9d9035-37bd-4c04-bb8b-4feae8ab2db9}
2025-01-02 17:13:00,2232,CTF{6462a714-0009-4239-a0fe-5ec2024d2234}
2025-01-02 17:14:00,2243,CTF{e5b9d612-a9e9-42e8-8c7e-de0266664a66}
2025-01-02 17:15:00,2231,CTF{50383117-d1a6-4090-94c0-5713d511d1e8}
2025-01-02 17:16:00,2244,CTF{ef73d440-8fc2-4da3-8358-3e8e50f99058}
2025-01-02 17:17:00,2237,CTF{4a6546b4-2514-4c50-be8f-3e93ad5d56b9}
2025-01-02 17:18:00,2232,CTF{7ef55181-e8f3-485a-b420-a523c015bc1c}
2025-01-02 17:19:00,2233,CTF{3630150e-edf7-4f18-b6f6-c49ad7a719e5}
2025-01-02 17:20:00,2245,CTF{8f064b5f-430a-45ea-934e-6a3f31e076cc}
2025-01-02 17:21:00,2231,CTF{fcf9cd00-e26e-437a-9970-99c831ce9f56}
2025-01-02 17:22:00,2254,CTF{5512d60f-4a99-4e8a-9da5-d56fad176e65}
2025-01-02 17:23:00,2243,CTF{224870d5-67df-4989-af6a-7c546c724653}
2025-01-02 17:24:00,2248,CTF{b2a257e9-7ddb-4e79-a2e8-10677f84de0e}
2025-01-02 17:25:00,2246,CTF{7c2442db-144a-4b29-bc81-433aa050d506}
2025-01-02 17:26:00,2237,CTF{ce513c0b-ad63-4503-8d1c-d7d0816ccfd2}
2025-01-02 17:27:00,2242,CTF{fa4d4b34-7afb-4f0f-ba5f-fffdeb5e73e8}
2025-01-02 17:28:00,2247,CTF{d6d486ba-ffc1-4718-b596-0330d4c91540}
2025-01-02 17:29:00,2243,CTF{5ad4d367-3b1b-4285-86f3-54edca65141d}
2025-01-02 17:30:00,2240,CTF{b8231f3b-c145-44d6-9d26-d0ca9beb5c8d}
2025-01-02 17:31:00,2246,CTF{92d229b0-36d4-4235-a44c-643ab3a049c2}
2025-01-02 17:32:00,2246,CTF{8f0a35e5-c5c4-4268-a292-65e2bce8d454}
2025-01-02 17:33:00,2253,CTF{83f95a66-3e85-4b6c-83fc-355e57c868a6}
2025-01-02 17:34:00,2253,CTF{5c73e0c7-5aa2-4f08-9194-f706197d8eb7}
2025-01-02 17:35:00,2247,CTF{b20f5c58-8432-4e73-ac13-c0018b7f67e4}
2025-01-02 17:36:00,2249,CTF{58a339c5-6e4d-420b-a1fe-1fa17fed98b8}
2025-01-02 17:37:00,2242,CTF{9e627b54-e213-4d66-b2e5-4a9c9096e1c3}
2025-01-02 17:38:00,2252,CTF{cba43c90-cccc-4752-8d7b-0221e2c3295b}
2025-01-02 17:39:00,2251,CTF{dd658aca-270e-4c88-a596-e756378ee8eb}
2025-01-02 17:40:00,2251,CTF{2da70558-3385-4b3e-b8f2-9317e73cfa7f}
2025-01-02 17:41:00,2247,CTF{6511e5a7-77fe-4b8d-9c8f-1d8b51221be9}
2025-01-02 17:42:00,2252,CTF{d4ac1bcf-b73d-455e-86d8-f1c17059bab6}
2025-01-02 17:43:00,2250,CTF{097e600e-caf3-481d-abd1-db67c8c5f9e3}
2025-01-02 17:44:00,2252,CTF{ca8650be-36bc-4d4e-b3c3-72d1345e55fc}
2025-01-02 17:45:00,2253,CTF{debe77c1-29ba-4706-a230-78b32b02b020}
2025-01-02 17:46:00,2260,CTF{77ea88ed-7985-410e-a982-4bcea6f7674d}
2025-01-02 17:47:00,2247,CTF{ea1130b8-9dfd-4b67-b28e-f2c79529bf9c}
2025-01-02 17:48:00,2256,CTF{cc190b14-f7bd-4ab9-8913-183d4b3b71e0}
2025-01-02 17:49:00,2249,CTF{d73ca474-4b59-4d03-b62f-5f014cb8dfad}
2025-01-02 17:50:00,2254,CTF{05586ac9-8363-41f8-8494-2ca5acfc17ad}
2025-01-02 17:51:00,2258,CTF{5ff2d919-951b-4ac4-ab61-f6ecac1045e9}
2025-01-02 17:52:00,2259,CTF{2d198af1-d566-4694-8d84-651d12218c1e}
2025-01-02 17:53:00,2252,CTF{2812814b-93b6-42ab-8ab2-96b662c6b6d4}
2025-01-02 17:54:00,2260,CTF{88f38ae5-8957-4fa4-8ca2-71518e24ad31}
2025-01-02 17:55:00,2255,CTF{9529b4c2-7bb7-4b5a-9603-8d8ce05a02e2}
2025-01-02 17:56:00,2259,CTF{2b40cae0-360b-48bf-be00-bea3c41a763b}
2025-01-02 17:57:00,2258,CTF{45df8d7d-0a2a-4a83-902c-1338ac095fd5}
2025-01-02 17:58:00,2259,CTF{9c4012de-5a5a-4951-ace3-e97c30426059}
2025-01-02 17:59:00,2264,CTF{489759db-baf8-4fb7-befb-f825811e94d2}
2025-01-02 18:00:00,2269,CTF{5743275a-93af-4436-897e-2399d56dc278}
2025-01-02 18:01:00,2261,CTF{0638ff1a-855d-46b0-a9d3-26cabbed9393}
2025-01-02 18:02:00,2259,CTF{ddf98bbf-7f74-4b2a-8765-cc0ac9882ba9}
2025-01-02 18:03:00,2266,CTF{b2d1db65-ee1a-436a-8c8e-9fade426270b}
2025-01-02 18:04:00,2259,CTF{c55ea782-3349-453d-99b4-43e893e5b0ae}
2025-01-02 18:05:00,2263,CTF{b34d8741-1d08-4e11-9fbd-afaa58443e95}
2025-01-02 18:06:00,2265,CTF{e595b5be-1cb8-4a63-ad89-0a8f91d77f0d}
2025-01-02 18:07:00,2265,CTF{16e1c275-7fcd-4532-a214-ac48378d764b}
2025-01-02 18:08:00,2266,CTF{ac03c9c9-c896-4274-91e7-b24d02e2bb15}
2025-01-02 18:09:00,2275,CTF{0ad6c519-ff4a-488e-8fad-9b78aab9cffb}
2025-01-02 18:10:00,2266,CTF{c89ab43a-6c7e-4bc1-9228-f3f675e26822}
2025-01-02 18:11:00,2267,CTF{a74c6c04-7c1c-48ff-812a-5a2bd558d818}
2025-01-02 18:12:00,2275,CTF{04c7fc64-f68d-4c75-97df-1c73ca8d9a2e}
2025-01-02 18:13:00,2271,CTF{3342e4a6-8330-4937-80ab-d01fa93caca4}
2025-01-02 18:14:00,2262,CTF{1c7c7734-c65c-4e4e-b3b8-27f6f253518c}
2025-01-02 18:15:00,2267,CTF{aeb15709-31ec-48da-a7af-1c7fdf5b6d79}
2025-01-02 18:16:00,2269,CTF{ae0c0ff3-95ea-4a56-bcb1-19dcb3a8548f}
2025-01-02 18:17:00,2268,CTF{ee87f3b2-bc9b-49d2-a4e7-7a264fa9f400}
2025-01-02 18:18:00,2267,CTF{5e8b4f35-de0b-4947-b4e1-e0e6c4830b86}
2025-01-02 18:19:00,2273,CTF{03d81230-b9dc-4fc1-bdec-f9874026a48b}
2025-01-02 18:20:00,2273,CTF{7fc6ceba-3c4b-49d2-b1e4-410d33539091}
2025-01-02 18:21:00,2272,CTF{afae6590-16e0-48c0-b0cb-489e906a86f3}
2025-01-02 18:22:00,2272,CTF{aa2b6575-0fc9-4cc6-a4a8-1d7b244ed153}
2025-01-02 18:23:00,2268,CTF{63b3b3b6-9bee-4f1b-914d-81a6be87db33}
2025-01-02 18:24:00,2265,CTF{6b717acb-9802-44e8-a64a-30d3a01500a7}
2025-01-02 18:25:00,2271,CTF{80259ddb-b94f-4b78-941c-623211f19649}
2025-01-02 18:26:00,2278,CTF{d0d64443-115c-4bfa-a1ce-bff7d960668f}
2025-01-02 18:27:00,2271,CTF{f0cc9cd5-5294-41e9-8d3a-6dbcdb6c9537}
2025-01-02 18:28:00,2271,CTF{4ed40fff-f09d-4e09-a46f-127d84dec8d5}
2025-01-02 18:29:00,2266,CTF{7bebc0e9-fe35-4eaa-aaf2-ce8393efff4e}
2025-01-02 18:30:00,2275,CTF{55520bb5-970d-4964-bb1e-d16148f20622}
2025-01-02 18:31:00,2270,CTF{34f6fe36-bea9-4316-8d77-05888de8060a}
2025-01-02 18:32:00,2276,CTF{a18a1af4-a838-467a-8f67-54deee8707bb}
2025-01-02 18:33:00,2275,CTF{f0a80933-9ba3-4f28-8dcb-004c4f365f18}
2025-01-02 18:34:00,2275,CTF{ea70ae3b-8393-44bb-8407-8421132aafda}
2025-01-02 18:35:00,2274,CTF{e07c17a6-82ad-46ea-89db-357594d1fd91}
2025-01-02 18:36:00,2275,CTF{e8723849-aef1-4699-8949-60fa4d7c0c78}
2025-01-02 18:37:00,2268,CTF{e26d7b67-6352-44ac-9df7-f5f1294caafa}
2025-01-02 18:38:00,2275,CTF{ce49dc59-6a13-4d75-848d-ad2976d678a1}
2025-01-02 18:39:00,2280,CTF{97a358fe-60b2-4f0e-bcd7-849492f985d9}
2025-01-02 18:40:00,2278,CTF{fed192f1-f912-452d-ae62-1ccacddbdf86}
2025-01-02 18:41:00,2277,CTF{f8527047-df6b-478c-beb5-22003a571b75}
2025-01-02 18:42:00,2289,CTF{b0b15323-c24d-49cb-87f3-8b1026797026}
2025-01-02 18:43:00,2281,CTF{948fd063-f56c-47fc-a512-f3794e130486}
2025-01-02 18:44:00,2285,CTF{9cbde424-3457-4d80-ad94-b485b8213958}
2025-01-02 18:45:00,2276,CTF{af79ed5f-d450-47db-b655-edb2d51badc8}
2025-01-02 18:46:00,2276,CTF{ee6b2e86-8a1a-47a1-8d61-3c54f9f3a0b6}
2025-01-02 18:47:00,2284,CTF{a3b5f05a-2c7b-4f42-b74c-cbeab8060a60}
2025-01-02 18:48:00,2286,CTF{de27c6c3-2346-44d5-9b55-69f1f1c19702}
2025-01-02 18:49:00,2284,CTF{a4fc8982-ccbd-442e-8a6a-f364fcffa150}
2025-01-02 18:50:00,2278,CTF{37055aa5-a578-4a20-8ec2-b2b1fc1a95b1}
2025-01-02 18:51:00,2289,CTF{6f9e5ff8-b976-4eb0-aa77-a1f3f92d48df}
2025-01-02 18:52:00,2293,CTF{eb36d086-de35-4e0b-b38a-95b999ff04ae}
2025-01-02 18:53:00,2285,CTF{49be6d17-b809-4d95-a868-42f3d6113207}
2025-01-02 18:54:00,2280,CTF{bcaf48dd-d6e1-4fe0-ad83-28555746284f}
2025-01-02 18:55:00,2281,CTF{9b9102da-bff4-460e-a585-e9758851a904}
2025-01-02 18:56:00,2290,CTF{a110c97c-464d-4a77-9ee1-d1ccae7f621e}
2025-01-02 18:57:00,2292,CTF{33ee9a5e-4b41-4867-a9bc-b08532565bb5}
2025-01-02 18:58:00,2286,CTF{f0b2a06a-ffa9-44d6-b07d-4fb2e9242130}
2025-01-02 18:59:00,2293,CTF{f318db16-0642-49ec-a5e0-d04fbb162283}
2025-01-02 19:00:00,2294,CTF{b53d2ae0-f231-4dd6-b5c1-0e8a0f0efb42}
2025-01-02 19:01:00,2293,CTF{407f5b39-27c2-4bb8-aa99-a9508d111db8}
2025-01-02 19:02:00,2283,CTF{abc24cf1-f06e-47c1-8c2e-13b129e16b7b}
2025-01-02 19:03:00,2288,CTF{6811fb3d-e02f-4a67-b1c4-87a3324fa855}
2025-01-02 19:04:00,2285,CTF{094ed6e5-5501-496b-95b4-54838f307bf8}
2025-01-02 19:05:00,2282,CTF{69cc20ec-0be6-4f42-9a86-ef708a9c6760}
2025-01-02 19:06:00,2282,CTF{2a011790-75f1-4e54-997e-2dc127d08118}
2025-01-02 19:07:00,2289,CTF{2d8f5d28-36c6-4ae9-84df-a0533e0290c3}
2025-01-02 19:08:00,2287,CTF{5f81e716-8bc1-4028-a394-8b6deabf5122}
2025-01-02 19:09:00,2300,CTF{a66f8838-49de-4f5b-a5be-9264a3bccf35}
2025-01-02 19:10:00,2306,CTF{8d0fdc07-3e68-40db-90c6-657df9edd23e}
2025-01-02 19:11:00,2301,CTF{0354e6be-095a-4ede-a17f-d06d9459512f}
2025-01-02 19:12:00,2298,CTF{c20d4320-1830-40d4-b63c-5e9d1197434d}
2025-01-02 19:13:00,2298,CTF{f7249dc9-7079-478d-a3b4-e66e6b84a807}
2025-01-02 19:14:00,2295,CTF{1e9ccd68-7ffe-4bdf-8f0c-df91412ef9f0}
2025-01-02 19:15:00,2306,CTF{359b371b-b258-472a-8373-c22d6692a3ff}
2025-01-02 19:16:00,2302,CTF{bc202756-7ae5-4788-b747-91b86b9a9f26}
2025-01-02 19:17:00,2296,CTF{69c9b733-78ac-41ed-89d1-e415a605f21c}
2025-01-02 19:18:00,2293,CTF{ebe76888-c705-4aad-86a6-c110751e4b24}
2025-01-02 19:19:00,2301,CTF{355c66fb-05c9-4e2d-8e26-5fb7c77762f6}
2025-01-02 19:20:00,2298,CTF{5a72cc50-217e-4622-8f3e-2bef78e01b20}
2025-01-02 19:21:00,2303,CTF{bb04153a-f78a-4fc4-833b-82008dfde2fb}
2025-01-02 19:22:00,2300,CTF{3019fef0-55b1-4c90-8473-049ea6f47c14}
2025-01-02 19:23:00,2308,CTF{9a64bc36-ae76-464b-ae1d-154dc6ba650a}
2025-01-02 19:24:00,2303,CTF{8402c0b7-e76e-4991-8256-31f586f22008}
2025-01-02 19:25:00,2296,CTF{bb32068f-4aaf-4cb6-9f00-902c21c5f61a}
2025-01-02 19:26:00,2298,CTF{fb290c27-1bcc-4645-bb62-25b262a0e299}
2025-01-02 19:27:00,2308,CTF{80cbfd91-4b75-4142-9168-cb4dc851996a}
2025-01-02 19:28:00,2303,CTF{48242386-d813-4ade-85f4-312169b6ac66}
2025-01-02 19:29:00,2307,CTF{ffbe8144-ec0d-4ac1-9a0d-2fb5088f5187}
2025-01-02 19:30:00,2301,CTF{dcf529dc-9bdd-4d6a-8783-f538691242ca}
2025-01-02 19:31:00,2305,CTF{884ef359-c6d7-4208-806e-fa589e31ea36}
2025-01-02 19:32:00,2298,CTF{daaaf70e-d52b-4cfe-a6e7-13a284c3f489}
2025-01-02 19:33:00,2308,CTF{e276a453-6d54-4d14-9586-16486e108a41}
2025-01-02 19:34:00,2306,CTF{c217e77a-0df2-43cb-86c0-c3187a593537}
2025-01-02 19:35:00,2312,CTF{859f38f5-7221-4c2d-9e6b-4b660a3ca54c}
2025-01-02 19:36:00,2309,CTF{8f6e3235-c661-449c-b57e-4a1018e0b6b8}
2025-01-02 19:37:00,2308,CTF{7127ccfe-db4f-440b-8d82-8fd7085aa4d9}
2025-01-02 19:38:00,2306,CTF{a27b339a-e82c-4b30-aa85-094a5c59fdb1}
2025-01-02 19:39:00,2311,CTF{dff7cbac-a7a0-4515-97e4-02b4b2c4078c}
2025-01-02 19:40:00,2302,CTF{9a9f3bff-f580-4b17-8c8c-a715ab6461d1}
2025-01-02 19:41:00,2314,CTF{e2ffebd7-026c-42a7-a0b0-9bf5076c66c1}
2025-01-02 19:42:00,2311,CTF{74103464-8905-4f5b-bd70-952eb1240239}
2025-01-02 19:43:00,2308,CTF{4dd03369-308d-4c8d-8376-7f532dacb7da}
2025-01-02 19:44:00,2312,CTF{942c206c-8882-4db6-a602-25401aa6dedc}
2025-01-02 19:45:00,2311,CTF{f774130d-449e-4c4b-9573-6a9134a7bdf4}
2025-01-02 19:46:00,2311,CTF{5a277391-4488-4c71-b4e4-83c19ed18d97}
2025-01-02 19:47:00,2317,CTF{76fb84ce-ca08-41cd-add5-80f3d9e060c7}
2025-01-02 19:48:00,2311,CTF{d8dbd900-72e4-4f9a-b36f-82d7c180b5c5}
2025-01-02 19:49:00,2325,CTF{cd8c8b8a-1d9d-4040-95c0-9453fc774f28}
2025-01-02 19:50:00,2312,CTF{03ac2145-44e1-419a-b0cc-79a3a459597f}
2025-01-02 19:51:00,2316,CTF{ffff53af-c15a-4a06-bc32-64a10f353edc}
2025-01-02 19:52:00,2319,CTF{76c33ab6-9036-4454-9f9a-9bf689407221}
2025-01-02 19:53:00,2319,CTF{0c65f1c8-a2fd-49cf-abad-24eef112f83e}
2025-01-02 19:54:00,2316,CTF{b6c0821f-48c6-4847-8330-12553753ec15}
2025-01-02 19:55:00,2311,CTF{ddda9af9-188b-461c-a31e-141e992c01b9}
2025-01-02 19:56:00,2315,CTF{3899f262-39e6-43f8-b53b-f55a7dbea730}
2025-01-02 19:57:00,2324,CTF{8624c786-e0b8-4bde-8dc4-7f5120d0ebdc}
2025-01-02 19:58:00,2321,CTF{ad1e82bf-9064-4abf-88a6-534132d001ba}
2025-01-02 19:59:00,2322,CTF{4a665993-fe12-4ac3-b8cc-64fbcc27c175}
2025-01-02 20:00:00,2318,CTF{d99c367e-1dae-41d2-a746-489aa4e400e9}
2025-01-02 20:01:00,2324,CTF{6d205c0d-6f91-441d-aadf-ebe59a627848}
2025-01-02 20:02:00,2318,CTF{c8889b49-e0b4-42dc-a45e-5a411c64896f}
2025-01-02 20:03:00,2311,CTF{f774fbcf-416f-4c6e-94bc-0535010cd3e4}
2025-01-02 20:04:00,2312,CTF{d60080f4-8772-420e-8fc1-11a97d0cf901}
2025-01-02 20:05:00,2324,CTF{8852f629-2ca3-45fc-aa66-4524cde786c0}
2025-01-02 20:06:00,2322,CTF{1c7822cb-4951-497b-a0e8-f8089c8e23b7}
2025-01-02 20:07:00,2328,CTF{d4b29539-740e-4d29-86d1-f5e953adac25}
2025-01-02 20:08:00,2328,CTF{36595c42-1e22-468b-8c42-7850c54ab67c}
2025-01-02 20:09:00,2324,CTF{84194f92-79a2-4722-afe3-d5216e03270f}
2025-01-02 20:10:00,2320,CTF{4e164c21-9074-4568-afc1-65278413e62b}
2025-01-02 20:11:00,2329,CTF{755d4140-4941-413c-b7ed-87745ba32e38}
2025-01-02 20:12:00,2327,CTF{1e13dd78-6a2e-4094-8269-f1e2fad26066}
2025-01-02 20:13:00,2329,CTF{243bb369-a9f0-41cd-a91a-3b6828474b70}
2025-01-02 20:14:00,2319,CTF{9143566d-7941-46d4-9573-c3b0f663f1d3}
2025-01-02 20:15:00,2323,CTF{097a9e2a-99e2-4f23-803f-7d892a44c411}
2025-01-02 20:16:00,2327,CTF{5f1cb046-79e5-4256-8a50-82677fc4a0f5}
2025-01-02 20:17:00,2334,CTF{f82a3a0a-036d-414b-8156-7012cca0c7fd}
2025-01-02 20:18:00,2327,CTF{d9d92950-e767-4489-bb3f-9fe9dfa8f8c1}
2025-01-02 20:19:00,2324,CTF{7ea7b7bb-cad0-49dd-9c76-c5fa360d88a5}
2025-01-02 20:20:00,2329,CTF{7db8ed95-0b85-4aa3-a6eb-9cb0db62361c}
2025-01-02 20:21:00,2332,CTF{f2206a2c-ae4b-46d0-bef7-5ad17bd823ff}
2025-01-02 20:22:00,2332,CTF{73bb63a2-3b20-41ab-b1e7-1828b4a20f8d}
2025-01-02 20:23:00,2333,CTF{107cb3b4-2f78-4198-8aa9-8bd65f83f328}
2025-01-02 20:24:00,2333,CTF{8f5d8304-71b1-4d3d-a703-3db8321bd734}
2025-01-02 20:25:00,2325,CTF{19624acf-e377-4622-ab05-2dabc136094d}
2025-01-02 20:26:00,2332,CTF{3d1d5d35-b43b-407c-a4f8-a0e1a6bc3c31}
2025-01-02 20:27:00,2327,CTF{7f282c01-fada-401d-966d-527e7d734873}
2025-01-02 20:28:00,2331,CTF{5746d42f-6e64-42b5-889e-d7eb5c1ecf1c}
2025-01-02 20:29:00,2341,CTF{fb886dd1-df97-4ffb-8a60-556252ee9ef6}
2025-01-02 20:30:00,2337,CTF{92856c4b-5bee-4b7c-bda7-968e32797453}
2025-01-02 20:31:00,2343,CTF{12ffb3b5-3999-4b0a-8501-4b12af9b6c05}
2025-01-02 20:32:00,2334,CTF{b61dabd1-7f9a-47dd-ae65-c555c0a19442}
2025-01-02 20:33:00,2333,CTF{79b852fc-079b-4592-bfb6-96ce29d1f654}
2025-01-02 20:34:00,2336,CTF{c0f7b2b2-666b-4e55-b371-d25ea17ad4e0}
2025-01-02 20:35:00,2332,CTF{c9cdf93e-8665-48df-ad51-dd551ab2e39e}
2025-01-02 20:36:00,2338,CTF{209a1813-c15a-4e97-82c9-76d56e464d6f}
2025-01-02 20:37:00,2340,CTF{72034206-5bf8-490e-9990-b76f65f4926c}
2025-01-02 20:38:00,2328,CTF{23db36cf-bd15-4efc-aaa0-03e532acd309}
2025-01-02 20:39:00,2338,CTF{53b31300-ac10-4431-955a-c92310c3e325}
2025-01-02 20:40:00,2349,CTF{064cea9c-3bfd-41bb-9a43-72cea228221f}
2025-01-02 20:41:00,2348,CTF{d9a818b7-6543-492f-a22d-15ad23541496}
2025-01-02 20:42:00,2332,CTF{82f56ab7-1f55-4339-a0fa-59772ff31d65}
2025-01-02 20:43:00,2333,CTF{466e498a-d7e8-45f5-990d-6ce175d5d621}
2025-01-02 20:44:00,2341,CTF{86fb0713-6713-4d4d-bd0b-3ac40776546f}
2025-01-02 20:45:00,2332,CTF{0cd59e7a-2f11-43e3-8e9e-fa5ea2319d0b}
2025-01-02 20:46:00,2348,CTF{e02d4549-eae5-4a74-ae25-f31b46060bb3}
2025-01-02 20:47:00,2345,CTF{cc2a24dd-8a57-4980-b048-08d69306b193}
2025-01-02 20:48:00,2343,CTF{c325c7f0-bf91-4da4-8f0c-c6f69b1cc217}
2025-01-02 20:49:00,2343,CTF{151ad083-6118-4859-b920-aa3c2b992617}
2025-01-02 20:50:00,2348,CTF{b667f0f9-533e-4d60-a8b5-a1fce52aa5f7}
2025-01-02 20:51:00,2343,CTF{4438eb2b-2ed5-482d-8a8b-62f3e0610108}
2025-01-02 20:52:00,2337,CTF{53a4941a-3449-46ff-80de-ff0be10a43d6}
2025-01-02 20:53:00,2347,CTF{2c8548a3-2653-4728-9b34-0b593e529339}
2025-01-02 20:54:00,2349,CTF{1fd2b61d-c2f4-4e73-acce-db00a8bca46b}
2025-01-02 20:55:00,2353,CTF{7b92eb8f-c3cd-412e-a19b-df4295d75f27}
2025-01-02 20:56:00,2345,CTF{bab44f87-1874-4c08-84d7-2413cc82f7d9}
2025-01-02 20:57:00,2348,CTF{2c6450c7-fbc8-444a-8af1-6b417d06e6c9}
2025-01-02 20:58:00,2346,CTF{ec47358a-578a-4fa9-b4ee-da61b1dd0904}
2025-01-02 20:59:00,2349,CTF{04cba7c9-7fea-4be0-bbea-4f7b64fdd627}
2025-01-02 21:00:00,2349,CTF{3458d20e-b26d-4736-9a52-3eafc6b8c334}
2025-01-02 21:01:00,2352,CTF{72fbeb92-7ad5-4223-9833-b0e06761fdea}
2025-01-02 21:02:00,2348,CTF{315f9415-3055-4751-a34b-fac4a1491b08}
2025-01-02 21:03:00,2353,CTF{1183625a-d02e-497c-bca4-516e824c46ca}
2025-01-02 21:04:00,2355,CTF{0d7d6402-a2c0-449b-976f-30f47eb1136c}
2025-01-02 21:05:00,2352,CTF{ad915546-fc6c-4e19-ae27-ac3189324f01}
2025-01-02 21:06:00,2348,CTF{63c5c55a-3e04-48d1-8a5a-f42c6f13441f}
2025-01-02 21:07:00,2358,CTF{99a7fba0-86f6-4e5f-afa3-e15ff90d810a}
2025-01-02 21:08:00,2342,CTF{44ed3bc3-585c-4677-a5db-a5a7bbaa0d2e}
2025-01-02 21:09:00,2356,CTF{9c69025d-f029-49c0-b3ee-4b0185f07179}
2025-01-02 21:10:00,2351,CTF{ba3a04f7-84fb-4494-97ac-aa2419ccaa00}
2025-01-02 21:11:00,2359,CTF{f92f3fd7-2c53-40f0-ae77-35fd88e8b473}
2025-01-02 21:12:00,2352,CTF{65b79e86-5252-49dc-9459-836b34bd00c6}
2025-01-02 21:13:00,2359,CTF{cb9d1706-fc45-493b-ac1f-bb1f379dd398}
2025-01-02 21:14:00,2351,CTF{ef912b74-dad5-47ef-80f8-2e6121a4f20c}
2025-01-02 21:15:00,2353,CTF{2cde3264-8b72-4efb-ba22-fbf32180e240}
2025-01-02 21:16:00,2364,CTF{6a1924ef-9ea7-4e03-8bb5-5662410c5693}
2025-01-02 21:17:00,2357,CTF{f3500994-9a8d-49ec-a8da-1228a9628aea}
2025-01-02 21:18:00,2360,CTF{4203bfc1-ea05-43b7-8b28-d384271b25af}
2025-01-02 21:19:00,2362,CTF{f33188bf-e37e-4093-b503-6af5ae6c0a98}
2025-01-02 21:20:00,2365,CTF{cbb81180-4043-44a3-a83d-2a2dc512f6be}
2025-01-02 21:21:00,2357,CTF{5d4e1f45-85be-46e5-bcf6-944243e8b4eb}
2025-01-02 21:22:00,2364,CTF{d7a8579e-6e11-43b5-b13d-e5afc89d5de0}
2025-01-02 21:23:00,2359,CTF{8883b36a-d263-4813-b540-60f16ae1f7c2}
2025-01-02 21:24:00,2365,CTF{6a6472ce-1d3c-4c7b-9b19-edb9d4ae634a}
2025-01-02 21:25:00,2358,CTF{427f9212-8fd8-4fd2-8b45-0ca383288f64}
2025-01-02 21:26:00,2362,CTF{ebf55820-0609-4c18-a387-29f9e6c263d3}
